case,policy,reference,metric,difference,lower,upper
normal_medium,PPO_hard,Decrease20,true_violation_rate,0.009837962962962958,-0.011877893518518513,0.038802083333333307
normal_medium,PPO_penalty,Static,value,555.0191360389844,350.2831862960125,721.2920799941239
normal_medium,PPO_penalty,Greedy,value,160.95374626162828,38.13439068268009,271.6047555524753
normal_medium,PPO_penalty,Myopic,value,126.04497949587865,-32.35601284547518,262.247460710688
normal_medium,PPO_penalty,Decrease20,value,-0.20588027220793492,-0.5261873273889108,0.0
normal_medium,PPO_penalty,Static,loss,-1080.602921280216,-1243.8515841566375,-902.2581990383827
normal_medium,PPO_penalty,Greedy,loss,-645.3267190950551,-751.0196748005712,-520.1935866496881
normal_medium,PPO_penalty,Myopic,loss,-646.4591769176718,-766.2587087409784,-518.3625409790159
normal_medium,PPO_penalty,Decrease20,loss,0.0,0.0,0.0
normal_medium,PPO_penalty,Static,default_rate,0.06944444444444445,0.029427083333333336,0.1111111111111111
normal_medium,PPO_penalty,Greedy,default_rate,0.1284722222222222,0.09027777777777778,0.16666666666666666
normal_medium,PPO_penalty,Myopic,default_rate,0.1284722222222222,0.09374999999999999,0.16666666666666666
normal_medium,PPO_penalty,Decrease20,default_rate,0.0,0.0,0.0
normal_medium,PPO_penalty,Static,el_violation_rate,-0.2743055555555556,-0.3463975694444445,-0.20833333333333337
normal_medium,PPO_penalty,Greedy,el_violation_rate,-0.2569444444444444,-0.33598090277777776,-0.1909722222222222
normal_medium,PPO_penalty,Myopic,el_violation_rate,-0.22569444444444445,-0.28216145833333334,-0.17708333333333334
normal_medium,PPO_penalty,Decrease20,el_violation_rate,0.0,0.0,0.0
normal_medium,PPO_penalty,Static,true_violation_rate,-0.1284722222222222,-0.1684027777777778,-0.08936631944444448
normal_medium,PPO_penalty,Greedy,true_violation_rate,-0.07118055555555555,-0.10763888888888887,-0.04166666666666666
normal_medium,PPO_penalty,Myopic,true_violation_rate,-0.0798611111111111,-0.1111111111111111,-0.05034722222222221
normal_medium,PPO_penalty,Decrease20,true_violation_rate,0.0,0.0,0.0
normal_medium,PPO_unconstrained,Static,value,555.0191360389844,350.2831862960125,721.2920799941239
normal_medium,PPO_unconstrained,Greedy,value,160.95374626162828,38.13439068268009,271.6047555524753
normal_medium,PPO_unconstrained,Myopic,value,126.04497949587865,-32.35601284547518,262.247460710688
normal_medium,PPO_unconstrained,Decrease20,value,-0.20588027220793492,-0.5261873273889108,0.0
normal_medium,PPO_unconstrained,Static,loss,-1080.602921280216,-1243.8515841566375,-902.2581990383827
normal_medium,PPO_unconstrained,Greedy,loss,-645.3267190950551,-751.0196748005712,-520.1935866496881
normal_medium,PPO_unconstrained,Myopic,loss,-646.4591769176718,-766.2587087409784,-518.3625409790159
normal_medium,PPO_unconstrained,Decrease20,loss,0.0,0.0,0.0
normal_medium,PPO_unconstrained,Static,default_rate,0.06944444444444445,0.029427083333333336,0.1111111111111111
normal_medium,PPO_unconstrained,Greedy,default_rate,0.1284722222222222,0.09027777777777778,0.16666666666666666
normal_medium,PPO_unconstrained,Myopic,default_rate,0.1284722222222222,0.09374999999999999,0.16666666666666666
normal_medium,PPO_unconstrained,Decrease20,default_rate,0.0,0.0,0.0
normal_medium,PPO_unconstrained,Static,el_violation_rate,-0.2743055555555556,-0.3463975694444445,-0.20833333333333337
normal_medium,PPO_unconstrained,Greedy,el_violation_rate,-0.2569444444444444,-0.33598090277777776,-0.1909722222222222
normal_medium,PPO_unconstrained,Myopic,el_violation_rate,-0.22569444444444445,-0.28216145833333334,-0.17708333333333334
normal_medium,PPO_unconstrained,Decrease20,el_violation_rate,0.0,0.0,0.0
normal_medium,PPO_unconstrained,Static,true_violation_rate,-0.1284722222222222,-0.1684027777777778,-0.08936631944444448
normal_medium,PPO_unconstrained,Greedy,true_violation_rate,-0.07118055555555555,-0.10763888888888887,-0.04166666666666666
normal_medium,PPO_unconstrained,Myopic,true_violation_rate,-0.0798611111111111,-0.1111111111111111,-0.05034722222222221
normal_medium,PPO_unconstrained,Decrease20,true_violation_rate,0.0,0.0,0.0
normal_medium,RiskBased,Static,value,572.4076322542973,395.81467253518633,742.1840798385279
normal_medium,RiskBased,Greedy,value,178.3422424769411,67.58864230584555,292.60463822242224
normal_medium,RiskBased,Myopic,value,143.43347571119145,-4.109661879574945,285.4485980414376
normal_medium,RiskBased,Decrease20,value,17.182615943104853,-65.91370137218979,113.61323168666087
normal_medium,RiskBased,Static,loss,-713.0477300749017,-872.4788831523033,-546.426024802013
normal_medium,RiskBased,Greedy,loss,-277.77152788974075,-380.67906048589725,-180.39666902513076
normal_medium,RiskBased,Myopic,loss,-278.9039857123575,-395.94501724760204,-150.98875003938454
normal_medium,RiskBased,Decrease20,loss,367.5551912053143,295.06117571992377,432.37908683702045
normal_medium,RiskBased,Static,default_rate,-9.25185853854297e-18,-0.03125000000000003,0.03124999999999999
normal_medium,RiskBased,Greedy,default_rate,0.05902777777777777,0.03125,0.09027777777777778
normal_medium,RiskBased,Myopic,default_rate,0.05902777777777776,0.031249999999999983,0.08680555555555554
normal_medium,RiskBased,Decrease20,default_rate,-0.06944444444444446,-0.10251736111111111,-0.03289930555555565
normal_medium,RiskBased,Static,el_violation_rate,-0.18923611111111116,-0.26562500000000006,-0.12756076388888896
normal_medium,RiskBased,Greedy,el_violation_rate,-0.17187500000000003,-0.2561197916666667,-0.10937500000000003
normal_medium,RiskBased,Myopic,el_violation_rate,-0.140625,-0.20321180555555557,-0.08589409722222228
normal_medium,RiskBased,Decrease20,el_violation_rate,0.08506944444444443,0.05464409722222223,0.11805555555555555
normal_medium,RiskBased,Static,true_violation_rate,-0.09375,-0.12152777777777779,-0.0642361111111111
normal_medium,RiskBased,Greedy,true_violation_rate,-0.036458333333333336,-0.06423611111111112,-0.008680555555555546
normal_medium,RiskBased,Myopic,true_violation_rate,-0.045138888888888895,-0.07465277777777779,-0.00868055555555556
normal_medium,RiskBased,Decrease20,true_violation_rate,0.03472222222222221,0.0008246527777777794,0.0763888888888889
normal_medium,Static,Greedy,value,-394.06538977735613,-534.2748544521158,-251.020669469859
normal_medium,Static,Myopic,value,-428.9741565431057,-555.0934893295401,-289.9727303949244
normal_medium,Static,Decrease20,value,-555.2250163111922,-722.0639375632325,-374.38548822207815
normal_medium,Static,Greedy,loss,435.276202185161,285.68700195053685,576.748707837372
normal_medium,Static,Myopic,loss,434.1437443625443,305.34091271052887,555.3082260916058
normal_medium,Static,Decrease20,loss,1080.6029212802162,900.7205468474308,1248.0875185473571
normal_medium,Static,Greedy,default_rate,0.05902777777777779,0.03472222222222222,0.08333333333333334
normal_medium,Static,Myopic,default_rate,0.05902777777777777,0.03472222222222223,0.08333333333333333
normal_medium,Static,Decrease20,default_rate,-0.06944444444444443,-0.10946180555555556,-0.03125
normal_medium,Static,Greedy,el_violation_rate,0.017361111111111112,-0.041666666666666664,0.07209201388888886
normal_medium,Static,Myopic,el_violation_rate,0.048611111111111126,-0.01909722222222221,0.10334201388888886
normal_medium,Static,Decrease20,el_violation_rate,0.2743055555555556,0.20815972222222226,0.34639756944444444
normal_medium,Static,Greedy,true_violation_rate,0.057291666666666664,0.031249999999999997,0.08333333333333334
normal_medium,Static,Myopic,true_violation_rate,0.048611111111111105,0.018185763888888887,0.07730034722222219
normal_medium,Static,Decrease20,true_violation_rate,0.1284722222222222,0.09457465277777777,0.16410590277777773
normal_tight,BufferedRiskBased,Static,value,571.3760305061764,395.2181445825836,740.1889791524084
normal_tight,BufferedRiskBased,Greedy,value,35.04374735229533,-49.97415627172479,125.143074553153
normal_tight,BufferedRiskBased,Myopic,value,38.948010503582935,-93.793644074738,175.9153184915201
normal_tight,BufferedRiskBased,Decrease20,value,16.151014194984082,-67.33838863333648,113.25218453918129
normal_tight,BufferedRiskBased,Static,loss,-712.680040549838,-872.0574677727503,-546.09705850676
normal_tight,BufferedRiskBased,Greedy,loss,-108.00425957542025,-184.61345096983976,-36.49664243354608
normal_tight,BufferedRiskBased,Myopic,loss,-110.81189645536621,-240.48991584936957,1.7967738042919152
normal_tight,BufferedRiskBased,Decrease20,loss,367.922880730378,295.47204847922495,432.87872339739226
normal_tight,BufferedRiskBased,Static,default_rate,-9.25185853854297e-18,-0.03125000000000003,0.03124999999999999
normal_tight,BufferedRiskBased,Greedy,default_rate,0.06597222222222222,0.04513888888888889,0.09027777777777778
normal_tight,BufferedRiskBased,Myopic,default_rate,0.038194444444444434,0.008593749999999994,0.06944444444444443
normal_tight,BufferedRiskBased,Decrease20,default_rate,-0.06944444444444446,-0.10251736111111111,-0.03289930555555565
normal_tight,BufferedRiskBased,Static,el_violation_rate,-0.2569444444444444,-0.32903645833333334,-0.1831163194444445
normal_tight,BufferedRiskBased,Greedy,el_violation_rate,-0.19097222222222224,-0.25264756944444444,-0.12847222222222224
normal_tight,BufferedRiskBased,Myopic,el_violation_rate,-0.13541666666666669,-0.20056423611111113,-0.08068576388888894
normal_tight,BufferedRiskBased,Decrease20,el_violation_rate,0.1527777777777778,0.11193576388888889,0.18923611111111116
normal_tight,BufferedRiskBased,Static,true_violation_rate,-0.09201388888888888,-0.1241753472222222,-0.0615885416666667
normal_tight,BufferedRiskBased,Greedy,true_violation_rate,-0.020833333333333325,-0.05381944444444444,0.010416666666666683
normal_tight,BufferedRiskBased,Myopic,true_violation_rate,-0.02430555555555555,-0.06249999999999998,0.012152777777777797
normal_tight,BufferedRiskBased,Decrease20,true_violation_rate,0.04687500000000002,0.008680555555555563,0.09201388888888891
normal_tight,Decrease20,Static,value,555.2250163111922,374.385488222078,722.0639375632322
normal_tight,Decrease20,Greedy,value,18.892733157311245,-92.21460009718852,121.81249219578142
normal_tight,Decrease20,Myopic,value,22.796996308598853,-120.10897635289655,171.6890492551235
normal_tight,Decrease20,Static,loss,-1080.6029212802162,-1248.0875185473571,-900.7205468474308
normal_tight,Decrease20,Greedy,loss,-475.92714030579833,-562.8662803537783,-382.30273589903464
normal_tight,Decrease20,Myopic,loss,-478.73477718574424,-596.4930855158512,-354.1397614569446
normal_tight,Decrease20,Static,default_rate,0.06944444444444443,0.03125,0.10946180555555547
normal_tight,Decrease20,Greedy,default_rate,0.13541666666666666,0.10234375000000001,0.16848958333333322
normal_tight,Decrease20,Myopic,default_rate,0.10763888888888888,0.06597222222222222,0.15277777777777776
normal_tight,Decrease20,Static,el_violation_rate,-0.40972222222222227,-0.4887586805555556,-0.3385416666666667
normal_tight,Decrease20,Greedy,el_violation_rate,-0.34375,-0.41063368055555555,-0.28472222222222227
normal_tight,Decrease20,Myopic,el_violation_rate,-0.2881944444444445,-0.34375000000000006,-0.23263888888888892
normal_tight,Decrease20,Static,true_violation_rate,-0.1388888888888889,-0.17973090277777778,-0.10243055555555557
normal_tight,Decrease20,Greedy,true_violation_rate,-0.06770833333333333,-0.10937500000000001,-0.02777777777777776
normal_tight,Decrease20,Myopic,true_violation_rate,-0.07118055555555557,-0.11202256944444444,-0.03298611111111112
normal_tight,Greedy,Static,value,536.3322831538811,408.3112711945135,667.0854455559105
normal_tight,Greedy,Myopic,value,3.9042631512876085,-92.6982889611198,115.70282248952199
normal_tight,Greedy,Decrease20,value,-18.892733157311245,-121.81249219578143,92.21460009718845
normal_tight,Greedy,Static,loss,-604.6757809744178,-726.6159601149113,-479.73319020390295
normal_tight,Greedy,Myopic,loss,-2.807636879945941,-102.17825655534185,84.36055569937295
normal_tight,Greedy,Decrease20,loss,475.92714030579833,382.30273589903464,562.8662803537783
normal_tight,Greedy,Static,default_rate,-0.06597222222222222,-0.08862847222222223,-0.04513888888888889
normal_tight,Greedy,Myopic,default_rate,-0.02777777777777778,-0.05208333333333335,-0.0034722222222222316
normal_tight,Greedy,Decrease20,default_rate,-0.13541666666666666,-0.1684895833333333,-0.1023437500000001
normal_tight,Greedy,Static,el_violation_rate,-0.06597222222222222,-0.11284722222222224,-0.027777777777777776
normal_tight,Greedy,Myopic,el_violation_rate,0.055555555555555546,0.011241319444444443,0.109375
normal_tight,Greedy,Decrease20,el_violation_rate,0.34375,0.28472222222222227,0.41063368055555555
normal_tight,Greedy,Static,true_violation_rate,-0.07118055555555557,-0.10590277777777779,-0.03207465277777784
normal_tight,Greedy,Myopic,true_violation_rate,-0.0034722222222222203,-0.03472222222222222,0.026041666666666668
normal_tight,Greedy,Decrease20,true_violation_rate,0.06770833333333333,0.02777777777777776,0.10937500000000001
normal_tight,Myopic,Static,value,532.4280200025935,368.25829753578313,673.555872949012
normal_tight,Myopic,Greedy,value,-3.9042631512876085,-115.70282248952199,92.69828896111976
normal_tight,Myopic,Decrease20,value,-22.796996308598853,-171.68904925512354,120.10897635289648
normal_tight,Myopic,Static,loss,-601.8681440944719,-735.0135814557387,-446.54011340954804
normal_tight,Myopic,Greedy,loss,2.807636879945941,-84.36055569937298,102.17825655534185
normal_tight,Myopic,Decrease20,loss,478.73477718574424,354.1397614569446,596.4930855158511
normal_tight,Myopic,Static,default_rate,-0.03819444444444444,-0.07291666666666667,-0.006944444444444441
normal_tight,Myopic,Greedy,default_rate,0.02777777777777778,0.0034722222222222316,0.05208333333333335
normal_tight,Myopic,Decrease20,default_rate,-0.10763888888888888,-0.15277777777777776,-0.06597222222222222
normal_tight,Myopic,Static,el_violation_rate,-0.12152777777777775,-0.17890625,-0.06597222222222221
normal_tight,Myopic,Greedy,el_violation_rate,-0.055555555555555546,-0.109375,-0.011241319444444479
normal_tight,Myopic,Decrease20,el_violation_rate,0.2881944444444445,0.23263888888888892,0.34375000000000006
normal_tight,Myopic,Static,true_violation_rate,-0.06770833333333333,-0.10590277777777779,-0.024305555555555556
normal_tight,Myopic,Greedy,true_violation_rate,0.0034722222222222203,-0.026041666666666668,0.03472222222222222
normal_tight,Myopic,Decrease20,true_violation_rate,0.07118055555555557,0.03298611111111112,0.11202256944444441
normal_tight,PPO_hard,Static,value,638.1628631687156,432.4399850561301,860.3632116845481
normal_tight,PPO_hard,Greedy,value,101.83058001483452,-45.01464456662516,282.85914030588634
normal_tight,PPO_hard,Myopic,value,105.73484316612215,-76.27659993276605,301.58725989044547
normal_tight,PPO_hard,Decrease20,value,82.9378468575233,-20.043007523911562,230.844023286845
normal_tight,PPO_hard,Static,loss,-1007.9305906473083,-1199.308572744381,-823.8168911424827
normal_tight,PPO_hard,Greedy,loss,-403.2548096728906,-546.9971742527389,-273.06982032595255
normal_tight,PPO_hard,Myopic,loss,-406.06244655283655,-557.0776445003884,-236.69559766893622
normal_tight,PPO_hard,Decrease20,loss,72.67233063290769,-2.5955596620404187,166.09463386415385
normal_tight,PPO_hard,Static,default_rate,0.01157407407407407,-0.050983796296296305,0.06956018518518506
normal_tight,PPO_hard,Greedy,default_rate,0.07754629629629628,0.021383101851851848,0.13315972222222217
normal_tight,PPO_hard,Myopic,default_rate,0.04976851851851852,-0.009317129629629639,0.1134259259259259
normal_tight,PPO_hard,Decrease20,default_rate,-0.05787037037037038,-0.11458333333333333,0.0
normal_tight,PPO_hard,Static,el_violation_rate,-0.3755787037037037,-0.4759982638888889,-0.29587673611111126
normal_tight,PPO_hard,Greedy,el_violation_rate,-0.3096064814814815,-0.394675925925926,-0.22825520833333338
