case,policy,metric,mean,lower,upper,portfolio_sd,training_seed_sd
order_fixed,Decrease20,default_rate,0.6979166666666666,0.6666666666666666,0.7291666666666667,0.06200198409523708,0.0
order_fixed,Decrease20,el_violation_rate,0.12499999999999996,0.07539062499999999,0.16666666666666663,0.07386710503565985,0.0
order_fixed,Decrease20,true_violation_rate,0.08333333333333329,0.057291666666666616,0.11210937499999984,0.044543540318737404,0.0
order_fixed,Greedy,value,-908.3381609794739,-994.9883992553177,-817.6032283728167,146.41273124365273,0.0
order_fixed,Greedy,loss,1803.3807549035712,1685.0510643437353,1921.6669190151358,196.64651622616904,0.0
order_fixed,Greedy,default_rate,0.5625,0.5,0.625,0.09708039541845288,0.0
order_fixed,Greedy,el_violation_rate,0.390625,0.3177083333333333,0.4583333333333333,0.11559349098772886,0.0
order_fixed,Greedy,true_violation_rate,0.14062499999999994,0.10416666666666663,0.17187499999999994,0.054269590859554954,0.0
order_fixed,Myopic,value,-895.563724940605,-1099.005116873468,-699.2927003784462,336.21236425992873,0.0
order_fixed,Myopic,loss,1848.854117637366,1702.7652002255747,2029.306426290833,269.7432274189241,0.0
order_fixed,Myopic,default_rate,0.5729166666666667,0.5,0.6458333333333334,0.12147816447594374,0.0
order_fixed,Myopic,el_violation_rate,0.40625,0.36184895833333336,0.44270833333333337,0.06588078458684123,0.0
order_fixed,Myopic,true_violation_rate,0.16145833333333331,0.1118489583333333,0.21874999999999997,0.08164206383538813,0.0
order_fixed,PPO_hard,value,-677.3495917521965,-920.3462189778409,-438.90585115332436,313.1831951272664,182.33391357460954
order_fixed,PPO_hard,loss,1191.2195681128933,1007.9697398812214,1399.0062110516835,292.54977219559606,108.23159107898219
order_fixed,PPO_hard,default_rate,0.6284722222222222,0.5416666666666666,0.6962673611111111,0.07264452237707462,0.06777507394424698
order_fixed,PPO_hard,el_violation_rate,0.15624999999999997,0.10243055555555551,0.21527777777777776,0.07561840873079169,0.03125000000000002
order_fixed,PPO_hard,true_violation_rate,0.08680555555555551,0.05290798611111107,0.12673611111111108,0.05833805725392521,0.006014065304058592
order_fixed,PPO_penalty,value,-796.5915465311973,-1000.0072528048362,-628.6704778860282,319.63485757479305,0.0
order_fixed,PPO_penalty,loss,1138.5464468706296,979.5153857423006,1339.2553354440965,304.7900409398794,0.0
order_fixed,PPO_penalty,default_rate,0.6979166666666666,0.65625,0.7291666666666666,0.06200198409523708,0.0
order_fixed,PPO_penalty,el_violation_rate,0.12499999999999996,0.07812499999999996,0.16666666666666663,0.07386710503565985,0.0
order_fixed,PPO_penalty,true_violation_rate,0.08333333333333329,0.05729166666666661,0.10937499999999996,0.044543540318737404,0.0
order_fixed,PPO_unconstrained,value,-796.5915465311973,-1000.0072528048362,-628.6704778860282,319.63485757479305,0.0
order_fixed,PPO_unconstrained,loss,1138.5464468706296,979.5153857423006,1339.2553354440965,304.7900409398794,0.0
order_fixed,PPO_unconstrained,default_rate,0.6979166666666666,0.65625,0.7291666666666666,0.06200198409523708,0.0
order_fixed,PPO_unconstrained,el_violation_rate,0.12499999999999996,0.07812499999999996,0.16666666666666663,0.07386710503565985,0.0
order_fixed,PPO_unconstrained,true_violation_rate,0.08333333333333329,0.05729166666666661,0.10937499999999996,0.044543540318737404,0.0
order_fixed,RiskBased,value,-613.72958168049,-797.9303178864325,-416.2897282570242,335.9075969375126,0.0
order_fixed,RiskBased,loss,1414.8800049263575,1257.7029633052264,1560.222153830672,265.3646720374766,0.0
order_fixed,RiskBased,default_rate,0.59375,0.5208333333333334,0.65625,0.11301689015504478,0.0
order_fixed,RiskBased,el_violation_rate,0.22395833333333331,0.184765625,0.265625,0.06658290869403898,0.0
order_fixed,RiskBased,true_violation_rate,0.09374999999999997,0.059765624999999975,0.13541666666666663,0.05786375623578446,0.0
order_fixed,Static,value,-1488.2326491483477,-1732.694541667311,-1262.7901396922134,375.1337988373068,0.0
order_fixed,Static,loss,2442.274385453608,2238.0155047714366,2648.1061825476245,325.0895151226942,0.0
order_fixed,Static,default_rate,0.6458333333333333,0.5833333333333334,0.71875,0.10681165741027596,0.0
order_fixed,Static,el_violation_rate,0.44270833333333337,0.35416666666666663,0.5364583333333334,0.1525860087929594,0.0
order_fixed,Static,true_violation_rate,0.19791666666666663,0.1614583333333333,0.22916666666666663,0.05786375623578448,0.0
order_reverse,BufferedRiskBased,value,-613.72958168049,-797.9303178864325,-416.2897282570242,335.9075969375126,0.0
order_reverse,BufferedRiskBased,loss,1414.8800049263575,1257.7029633052264,1560.222153830672,265.3646720374766,0.0
order_reverse,BufferedRiskBased,default_rate,0.59375,0.5208333333333334,0.65625,0.11301689015504478,0.0
order_reverse,BufferedRiskBased,el_violation_rate,0.22395833333333331,0.184765625,0.265625,0.06658290869403898,0.0
order_reverse,BufferedRiskBased,true_violation_rate,0.09374999999999997,0.059765624999999975,0.13541666666666663,0.05786375623578446,0.0
order_reverse,Decrease20,value,-796.5915465311973,-1003.1287719161971,-616.5231007353024,319.63485757479305,0.0
order_reverse,Decrease20,loss,1138.5464468706296,974.780925863006,1347.6632892920595,304.7900409398794,0.0
order_reverse,Decrease20,default_rate,0.6979166666666666,0.6666666666666666,0.7291666666666667,0.06200198409523708,0.0
order_reverse,Decrease20,el_violation_rate,0.12499999999999996,0.07539062499999999,0.16666666666666663,0.07386710503565985,0.0
order_reverse,Decrease20,true_violation_rate,0.08333333333333329,0.057291666666666616,0.11210937499999984,0.044543540318737404,0.0
order_reverse,Greedy,value,-908.3381609794739,-994.9883992553177,-817.6032283728167,146.41273124365273,0.0
order_reverse,Greedy,loss,1803.3807549035712,1685.0510643437353,1921.6669190151358,196.64651622616904,0.0
order_reverse,Greedy,default_rate,0.5625,0.5,0.625,0.09708039541845288,0.0
order_reverse,Greedy,el_violation_rate,0.390625,0.3177083333333333,0.4583333333333333,0.11559349098772886,0.0
order_reverse,Greedy,true_violation_rate,0.14062499999999994,0.10416666666666663,0.17187499999999994,0.054269590859554954,0.0
order_reverse,Myopic,value,-891.4982477048147,-1089.4827723638762,-693.6922543673776,325.95636313943504,0.0
order_reverse,Myopic,loss,1845.8104596780104,1702.8155140511885,2025.5900823915513,265.6235454278225,0.0
order_reverse,Myopic,default_rate,0.5729166666666667,0.5,0.6458333333333334,0.12147816447594374,0.0
order_reverse,Myopic,el_violation_rate,0.421875,0.375,0.46354166666666663,0.07195367502224156,0.0
order_reverse,Myopic,true_violation_rate,0.17187499999999997,0.11979166666666662,0.22395833333333337,0.08750708588088786,0.0
order_reverse,PPO_hard,value,-711.3592687385116,-929.2326621351158,-503.7684252460823,312.67167403340426,123.69500233219033
order_reverse,PPO_hard,loss,1216.7267818836474,1026.610461034861,1420.8856529726609,299.0136285069417,90.39204826825379
order_reverse,PPO_hard,default_rate,0.6458333333333334,0.5868055555555556,0.6979166666666666,0.06255509035886679,0.04540519732854869
order_reverse,PPO_hard,el_violation_rate,0.15624999999999997,0.10243055555555551,0.21527777777777776,0.07561840873079169,0.03125000000000002
order_reverse,PPO_hard,true_violation_rate,0.0833333333333333,0.05117187499999997,0.12152777777777772,0.052495065695726005,0.010416666666666657
order_reverse,PPO_penalty,value,-796.5915465311973,-1000.0072528048362,-628.6704778860282,319.63485757479305,0.0
