case,kind,policy,value,revenue,loss,portfolio_loss,reward,default_rate,delinquent_rate,mean_ead,mean_el,budget_utilization,el_violation_rate,any_violation_rate,violation_magnitude,worst_violation,inherited_violation_rate,top_decile_el_share,high_risk_share,increase_rate,decrease_rate,rejection_rate,hard_nonworsening,value_per_ead,decisions,portfolio_months,seconds,solver_exact_fraction,distinct_increase_share,reversals_per_customer,limit_growth,stress_loss,ead_before_stress,true_violation_rate,predicted_safe_true_violated_rate,predicted_violated_true_safe_rate,both_violated_rate,both_safe_rate,true_el_mc_se
normal_medium,main,PPO_penalty,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-748.7451232537592,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.30144080084165153,0.10763888888888885,0.1128472222222222,4.331813731731153,42.164178083836745,0.12499999999999996,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.43686211805227987,,0.0,0.0,-0.9721601969035096,0.0,,0.07291666666666664,0.029513888888888867,0.06423611111111109,0.04340277777777776,0.8628472222222222,1.1307301589036713
normal_medium,main,PPO_unconstrained,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-696.7633584729855,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.30144080084165153,0.10763888888888885,0.1128472222222222,4.331813731731153,42.164178083836745,0.12499999999999996,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.4430699319426721,,0.0,0.0,-0.9721601969035096,0.0,,0.07291666666666664,0.029513888888888867,0.06423611111111109,0.04340277777777776,0.8628472222222222,1.1307301589036713
normal_medium,main,RiskBased,-679.3748622576726,824.5774060742339,1382.1056313731744,16585.267576478098,-679.3748622576726,0.625,0.182842596265989,2908.5526342686476,85.1792980888698,0.567861987259132,0.19270833333333334,0.19618055555555555,10.914106610681964,74.575449974855,0.20486111111111108,0.461148215939017,0.22232978294419867,0.08678887801498197,0.4134607574381435,0.015173104874016791,1.0,-0.29371027893046675,172.95833333333334,24.0,0.4546011208391671,1.0,0.21874999999999997,0.1284722222222222,-0.5683345425943394,0.0,,0.10763888888888885,0.02256944444444442,0.10763888888888885,0.08506944444444442,0.7847222222222222,1.868635533542393
normal_medium,main,Static,-1251.7824945119698,994.5906189466356,2095.1533614480763,25141.840337376914,-1251.7824945119698,0.625,0.17626585075022197,3343.7958683976062,130.51058080594325,0.8700705387062883,0.3819444444444444,0.40277777777777773,27.496792569561006,141.58713086824528,0.3819444444444444,0.5071012121980776,0.35324966180945155,0.0,0.0,0.0,1.0,-0.42265208923056696,176.70833333333334,24.0,0.4533048583349834,1.0,0.0,0.0,-0.6134554435673493,0.0,,0.20138888888888884,0.02256944444444442,0.20312499999999997,0.17881944444444442,0.595486111111111,2.9163271930051757
normal_tight,main,BufferedRiskBased,-680.4064640057934,823.8340278656777,1382.4733208982382,16589.67985077886,-680.4064640057934,0.625,0.1832788216527682,2849.2844510892405,84.860798695339,0.9428977632815445,0.36284722222222215,0.3663194444444444,27.196649836124312,134.27631545089588,0.36284722222222215,0.4635851981547869,0.22565079917188605,0.07873765531075168,0.41375286874725276,0.03878595785631419,1.0,-0.2979551162872069,172.95833333333334,24.0,0.5315984041711393,1.0,0.2083333333333333,0.11458333333333331,-0.5767494823197945,0.0,,0.21701388888888887,0.02256944444444442,0.16840277777777776,0.19444444444444442,0.6145833333333334,1.872501109636744
normal_tight,main,Decrease20,-696.5574782007775,374.89239090619026,1014.5504401678603,12174.605282014323,-696.5574782007775,0.6944444444444445,0.201863909681788,1074.4814324981746,45.2243152530474,0.5024923917005267,0.21006944444444442,0.21354166666666663,14.342786983392925,100.42235624893942,0.21354166666666663,0.5456799270369179,0.23708966544845178,0.0,0.6854002543101215,0.0007264150943396209,1.0,-0.686502086561119,151.79166666666666,24.0,0.38919838750249863,1.0,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.131491327067245
normal_tight,main,Greedy,-715.4502113580887,909.273165424867,1490.4775804736585,17885.730965683902,-715.4502113580887,0.5590277777777778,0.16525145107019215,3483.5588227686126,114.23977186787802,1.269330798531978,0.5538194444444444,0.5538194444444444,41.31935685738902,164.569209009518,0.5572916666666666,0.4872074360316297,0.27422027819018285,0.2459772514706913,0.13428853924387155,0.139446884260058,1.0,-0.2496671620501524,186.0,24.0,0.5951552166758726,0.0,0.576388888888889,1.2326388888888888,-0.2916672696445604,0.0,,0.2378472222222222,0.010416666666666656,0.3263888888888889,0.22743055555555555,0.4357638888888889,2.224586068046922
normal_tight,main,Myopic,-719.3544745093764,908.655756631311,1493.2852173536046,17919.422608243254,-719.3544745093764,0.5868055555555556,0.17237277051323155,3271.87425295558,104.97312479426927,1.1663680532696585,0.4982638888888889,0.4982638888888889,34.30218141866717,148.8098419799437,0.5069444444444444,0.47878710530978413,0.27581533284702203,0.2839918195898114,0.28014142389881197,0.21079906472462864,1.0,-0.26966989449200945,183.20833333333334,24.0,0.960216591663387,1.0,0.642361111111111,1.986111111111111,-0.2719448952587447,0.0,,0.24131944444444442,0.02083333333333331,0.27777777777777773,0.22048611111111108,0.48090277777777773,2.25424979759766
normal_tight,main,PPO_hard,-613.6196313432541,556.4977197289286,1087.2227708007679,13046.673249609215,-613.6196313432541,0.6365740740740741,0.19615721142196452,1544.8960630912927,59.04056210038754,0.6560062455598614,0.24421296296296294,0.24594907407407404,18.984464902114695,114.01823970369207,0.24768518518518515,0.49852001366530163,0.24274490555894468,0.0,0.6391843071253608,0.0003838617207889431,1.0,-0.47388849635577035,167.73611111111111,24.0,0.544273116671118,,0.0,0.0,-0.9110948483511612,0.0,,0.1759259259259259,0.03472222222222219,0.10300925925925923,0.14120370370370366,0.7210648148148148,1.3503616366539875
normal_tight,main,PPO_penalty,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-868.866160291896,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.502401334736086,0.21006944444444442,0.21354166666666663,14.341900151575892,100.39638246476102,0.21354166666666663,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.46163595833382304,,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.1307301589036713
normal_tight,main,PPO_unconstrained,-696.7633584729855,374.65574642593657,1014.5504401678603,12174.605282014323,-696.7633584729855,0.6944444444444445,0.201863909681788,1073.8932159567437,45.21612012624774,0.502401334736086,0.21006944444444442,0.21354166666666663,14.341900151575892,100.39638246476102,0.21354166666666663,0.5445368841294002,0.23738537127015558,0.0,0.6854002543101215,0.0,0.9166666666666666,-0.6875890891387072,151.79166666666666,24.0,0.4759013652882358,,0.0,0.0,-0.9721601969035096,0.0,,0.17013888888888887,0.046874999999999965,0.08680555555555552,0.12326388888888885,0.7430555555555555,1.1307301589036713
normal_tight,main,RiskBased,-680.4064640057934,823.8340278656777,1382.4733208982382,16589.67985077886,-680.4064640057934,0.625,0.1832788216527682,2849.2844510892405,84.860798695339,0.9428977632815445,0.36284722222222215,0.3663194444444444,27.196649836124312,134.27631545089588,0.36284722222222215,0.4635851981547869,0.22565079917188605,0.07873765531075168,0.41375286874725276,0.03878595785631419,1.0,-0.2979551162872069,172.95833333333334,24.0,0.45991012500599027,1.0,0.2083333333333333,0.11458333333333331,-0.5767494823197945,0.0,,0.21701388888888887,0.02256944444444442,0.16840277777777776,0.19444444444444442,0.6145833333333334,1.872501109636744
normal_tight,main,Static,-1251.7824945119698,994.5906189466356,2095.1533614480763,25141.840337376914,-1251.7824945119698,0.625,0.17626585075022197,3343.7958683976062,130.51058080594325,1.4501175645104807,0.6197916666666666,0.638888888888889,57.010153599014814,201.58713086824528,0.6197916666666666,0.5071012121980776,0.35324966180945155,0.0,0.0,0.0,1.0,-0.42265208923056696,176.70833333333334,24.0,0.4613605875007731,1.0,0.0,0.0,-0.6134554435673493,0.0,,0.30902777777777773,0.006944444444444438,0.3177083333333333,0.3020833333333333,0.3732638888888889,2.9163271930051757
order_fixed,order,BufferedRiskBased,-613.72958168049,941.6838546488144,1414.8800049263575,16978.56005911629,-613.72958168049,0.59375,0.17346187325230186,3066.280037121156,97.95512359725619,0.6530341573150412,0.22395833333333331,0.22395833333333331,13.628693272200602,93.83750110100662,0.23437499999999997,0.4198311665755476,0.2532136711536176,0.05802055008946698,0.4340624008001223,0.009930588975834136,1.0,-0.22992242764797352,178.0,24.0,0.4379659124970203,1.0,0.18749999999999997,0.14583333333333331,-0.6460736391772517,0.0,,0.09374999999999996,0.01041666666666665,0.14062499999999997,0.08333333333333329,0.765625,2.2270293445384004
order_fixed,order,Decrease20,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.3682899874984286,1.0,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,Greedy,-908.3381609794739,1052.9198448042798,1803.3807549035712,21640.569058842855,-908.3381609794739,0.5625,0.1573260182118182,4109.850122622614,141.93341753336637,0.9462227835557758,0.390625,0.390625,27.133934348855178,143.9105022760607,0.3958333333333333,0.47851152759361176,0.293557262363655,0.3124580902296397,0.14768408610793818,0.09912871780141126,1.0,-0.23055462439160798,187.25,24.0,0.48802543748752214,0.0,0.7083333333333334,1.9270833333333333,-0.2890931758334833,0.0,,0.14062499999999997,0.005208333333333325,0.2552083333333333,0.13541666666666663,0.6041666666666666,2.891941954822676
order_fixed,order,Myopic,-895.563724940605,1122.342481877805,1848.854117637366,22186.24941164839,-895.563724940605,0.5729166666666666,0.16551983026321773,4172.267496642511,147.20755370497156,0.9813836913664771,0.40625,0.40625,25.2966369760381,124.30704221001422,0.4270833333333333,0.4716576498241664,0.3222723835499324,0.32116059649727613,0.24031777857093164,0.16438184828610916,1.0,-0.23126475218690426,185.5,24.0,0.8154019500070717,1.0,0.7291666666666666,2.8229166666666665,-0.19308308205209773,0.0,,0.1614583333333333,0.01041666666666665,0.2552083333333333,0.15104166666666663,0.5833333333333334,3.064090331409172
order_fixed,order,PPO_hard,-677.3495917521965,604.9945495761516,1191.2195681128933,14294.634817354721,-677.3495917521965,0.6284722222222222,0.19003383757859346,1683.7871662104078,66.69796731260043,0.4446531154173361,0.15624999999999997,0.15798611111111108,9.810521396132494,75.79527277962734,0.18229166666666663,0.4813114125917872,0.26353147736340193,0.0,0.6422541416941893,0.0,1.0,-0.45424941975663136,169.33333333333334,24.0,0.46564616250786156,,0.0,0.0,-0.9073430448957177,0.0,,0.08680555555555551,0.01909722222222221,0.08854166666666663,0.0677083333333333,0.8246527777777777,1.5804625638229404
order_fixed,order,PPO_penalty,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447556,-866.650364888778,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.8382348631317145,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.43141618333174847,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,PPO_unconstrained,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447556,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.8382348631317145,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.4606392625088726,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_fixed,order,RiskBased,-613.72958168049,941.6838546488144,1414.8800049263575,16978.56005911629,-613.72958168049,0.59375,0.17346187325230186,3066.280037121156,97.95512359725619,0.6530341573150412,0.22395833333333331,0.22395833333333331,13.628693272200602,93.83750110100662,0.23437499999999997,0.4198311665755476,0.2532136711536176,0.05802055008946698,0.4340624008001223,0.009930588975834136,1.0,-0.22992242764797352,178.0,24.0,0.44519476250570733,1.0,0.18749999999999997,0.14583333333333331,-0.6460736391772517,0.0,,0.09374999999999996,0.01041666666666665,0.14062499999999997,0.08333333333333329,0.765625,2.2270293445384004
order_fixed,order,Static,-1488.2326491483477,1127.7890820537982,2442.274385453608,29307.292625443293,-1488.2326491483477,0.6458333333333334,0.17159379549744597,3679.9644192208566,150.98612756300687,1.006574183753379,0.44270833333333337,0.44270833333333337,34.965315075539976,162.673389003399,0.44270833333333337,0.4797987410964226,0.3769388584083854,0.0,0.0,0.0,1.0,-0.4176358518390199,174.75,24.0,0.4159934375056764,1.0,0.0,0.0,-0.6431971482643121,0.0,,0.19791666666666663,0.01041666666666665,0.2552083333333333,0.18749999999999994,0.546875,3.512175852448038
order_reverse,order,BufferedRiskBased,-613.72958168049,941.6838546488144,1414.8800049263575,16978.56005911629,-613.72958168049,0.59375,0.17346187325230186,3066.280037121156,97.95512359725619,0.6530341573150412,0.22395833333333331,0.22395833333333331,13.628693272200602,93.83750110100662,0.23437499999999997,0.4198311665755476,0.2532136711536176,0.05802055008946698,0.4340624008001223,0.009930588975834136,1.0,-0.22992242764797352,178.0,24.0,0.44924295000964776,1.0,0.18749999999999997,0.14583333333333331,-0.6460736391772517,0.0,,0.09374999999999996,0.01041666666666665,0.14062499999999997,0.08333333333333329,0.765625,2.2270293445384004
order_reverse,order,Decrease20,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.838234863131715,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.3649910624953918,1.0,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_reverse,order,Greedy,-908.3381609794739,1052.9198448042798,1803.3807549035712,21640.569058842855,-908.3381609794739,0.5625,0.1573260182118182,4109.850122622614,141.93341753336637,0.9462227835557758,0.390625,0.390625,27.133934348855178,143.9105022760607,0.3958333333333333,0.47851152759361176,0.293557262363655,0.3124580902296397,0.14768408610793818,0.09912871780141126,1.0,-0.23055462439160798,187.25,24.0,0.49357633748149965,0.0,0.7083333333333334,1.9270833333333333,-0.2890931758334833,0.0,,0.14062499999999997,0.005208333333333325,0.2552083333333333,0.13541666666666663,0.6041666666666666,2.891941954822676
order_reverse,order,Myopic,-891.4982477048148,1123.6564011142189,1845.8104596780104,22149.725516136124,-891.4982477048148,0.5729166666666666,0.16682495040206896,4136.941818445724,147.35806109477338,0.9823870739651559,0.421875,0.421875,26.179639313164266,127.14571261140034,0.4479166666666667,0.473995334917842,0.3295728169852496,0.31155729295573775,0.23863094418556993,0.17619892135267112,1.0,-0.23072047387261166,185.5,24.0,0.8000379625154892,1.0,0.71875,2.78125,-0.22242574846478183,0.0,,0.17187499999999997,0.005208333333333325,0.2552083333333333,0.16666666666666663,0.5729166666666666,3.079114202029438
order_reverse,order,PPO_hard,-711.3592687385113,595.18473515419,1216.7267818836474,14600.72138260377,-711.3592687385113,0.6458333333333334,0.19156681756787897,1663.5154625310545,66.3319748650335,0.44221316576688996,0.15624999999999997,0.15798611111111108,9.48842679067485,74.99293127120306,0.18229166666666663,0.48933487565712097,0.2635988817219517,0.0,0.6447198571101275,0.0,1.0,-0.4713796917271796,167.45833333333334,24.0,0.4700738000004397,,0.0,0.0,-0.9138732083255817,0.0,,0.08333333333333329,0.02083333333333332,0.09374999999999996,0.062499999999999965,0.8229166666666666,1.5932763786851263
order_reverse,order,PPO_penalty,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447556,-866.650364888778,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.8382348631317145,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.4130165708290103,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_reverse,order,PPO_unconstrained,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447556,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,50.63532603540005,0.33756884023600026,0.12499999999999996,0.1302083333333333,5.8382348631317145,60.9579524929585,0.15104166666666663,0.5236553760308417,0.2550925105168321,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.414948191663522,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.036458333333333315,0.07812499999999996,0.04687499999999997,0.8385416666666666,1.3670246352855486
order_reverse,order,RiskBased,-613.72958168049,941.6838546488144,1414.8800049263575,16978.56005911629,-613.72958168049,0.59375,0.17346187325230186,3066.280037121156,97.95512359725619,0.6530341573150412,0.22395833333333331,0.22395833333333331,13.628693272200602,93.83750110100662,0.23437499999999997,0.4198311665755476,0.2532136711536176,0.05802055008946698,0.4340624008001223,0.009930588975834136,1.0,-0.22992242764797352,178.0,24.0,0.4301257750194054,1.0,0.18749999999999997,0.14583333333333331,-0.6460736391772517,0.0,,0.09374999999999996,0.01041666666666665,0.14062499999999997,0.08333333333333329,0.765625,2.2270293445384004
order_reverse,order,Static,-1488.2326491483477,1127.7890820537982,2442.274385453608,29307.292625443293,-1488.2326491483477,0.6458333333333334,0.17159379549744597,3679.9644192208566,150.98612756300687,1.006574183753379,0.44270833333333337,0.44270833333333337,34.965315075539976,162.673389003399,0.44270833333333337,0.4797987410964226,0.3769388584083854,0.0,0.0,0.0,1.0,-0.4176358518390199,174.75,24.0,0.41683906251273584,1.0,0.0,0.0,-0.6431971482643121,0.0,,0.19791666666666663,0.01041666666666665,0.2552083333333333,0.18749999999999994,0.546875,3.512175852448038
pd_noise,sensor,BufferedRiskBased,-735.1350846073367,933.6453952388346,1528.9016352589092,18346.81962310691,-735.1350846073367,0.6041666666666666,0.17855517395172157,3015.8595480244976,106.91700093672999,0.7127800062448666,0.2604166666666667,0.2604166666666667,19.332493095508074,138.2001725364837,0.2708333333333333,0.45854763304776913,0.2927744702539888,0.07782397386298814,0.4377799195107092,0.0247194562125947,1.0,-0.26889105335582125,177.625,24.0,0.4581794749828987,1.0,0.3125,0.4375,-0.6668866283278152,0.0,,0.09895833333333329,0.0,0.16145833333333331,0.09895833333333329,0.7395833333333334,2.2493232332468684
pd_noise,sensor,Decrease20,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447555,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,53.532647317956275,0.35688431545304183,0.13541666666666663,0.13541666666666663,7.5706476211113465,81.41927691340047,0.15624999999999997,0.5416575020210759,0.27913262434680014,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.38251528749242425,1.0,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.02604166666666665,0.07812499999999999,0.05729166666666663,0.8385416666666666,1.3670246352855486
pd_noise,sensor,Greedy,-855.9640777232745,1069.256527631362,1764.9765123083068,21179.718147699685,-855.9640777232745,0.5625,0.1573123913226653,4104.12541211782,153.7155961013316,1.0247706406755441,0.42708333333333337,0.42708333333333337,34.80683896952248,177.28396178103588,0.44270833333333337,0.49051480641624445,0.3354895066788486,0.297649832668997,0.15069936403370815,0.11404011411049284,1.0,-0.21508305590079707,188.75,24.0,0.5314697000285378,0.0,0.7395833333333334,1.9895833333333333,-0.3001733398176321,0.0,,0.15104166666666663,0.005208333333333325,0.28125,0.1458333333333333,0.5677083333333333,3.0322903168357342
pd_noise,sensor,Myopic,-960.0806977281754,1126.1232149554287,1915.9983393591338,22991.980072309605,-960.0806977281754,0.5833333333333334,0.1699614696088119,4115.224756694092,155.23334161473238,1.0348889440982159,0.4427083333333333,0.4427083333333333,32.92832705708373,166.15587290925987,0.46875,0.48793750804832725,0.34784742475213765,0.31262935480846504,0.2437358643619415,0.203533703646961,1.0,-0.2515340039631082,185.0,24.0,0.7994488125114003,1.0,0.7604166666666666,2.9791666666666665,-0.2446667775143757,0.0,,0.17708333333333331,0.015624999999999988,0.28125,0.16145833333333331,0.5416666666666666,3.2774012758040345
pd_noise,sensor,PPO_hard,-712.1927733143933,599.9555565906284,1221.554667419352,14658.656009032224,-712.1927733143933,0.6388888888888888,0.19346820125516562,1673.5454522963234,70.82402543335185,0.47216016955567897,0.17361111111111108,0.17361111111111108,11.723731904813496,102.0821748291168,0.18923611111111108,0.5000390218966576,0.30032937471900567,0.0,0.6405893451963657,0.0,1.0,-0.4718089688849951,168.04166666666666,24.0,0.4851018374999209,,0.0,0.0,-0.9133641770835349,0.0,,0.0850694444444444,0.013888888888888876,0.10243055555555552,0.07118055555555552,0.8125,1.6026255541095145
pd_noise,sensor,PPO_penalty,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447556,-887.4393179845334,0.6979166666666666,0.19442187401298203,1166.7177330829888,53.532647317956275,0.35688431545304183,0.13541666666666663,0.13541666666666663,7.570647621111346,81.41927691340047,0.15624999999999997,0.5416575020210759,0.27913262434680014,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.4344421708277271,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.026041666666666647,0.07812499999999999,0.05729166666666663,0.8385416666666666,1.3670246352855486
pd_noise,sensor,PPO_unconstrained,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447556,-796.5915465311973,0.6979166666666666,0.19442187401298203,1166.7177330829888,53.532647317956275,0.35688431545304183,0.13541666666666663,0.13541666666666663,7.570647621111346,81.41927691340047,0.15624999999999997,0.5416575020210759,0.27913262434680014,0.0,0.6851986134341201,0.0,1.0,-0.6898953800366435,152.125,24.0,0.43480479998591665,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.026041666666666647,0.07812499999999999,0.05729166666666663,0.8385416666666666,1.3670246352855486
pd_noise,sensor,RiskBased,-735.1350846073367,933.6453952388346,1528.9016352589092,18346.81962310691,-735.1350846073367,0.6041666666666666,0.17855517395172157,3015.8595480244976,106.91700093672999,0.7127800062448666,0.2604166666666667,0.2604166666666667,19.332493095508074,138.2001725364837,0.2708333333333333,0.45854763304776913,0.2927744702539888,0.07782397386298814,0.4377799195107092,0.0247194562125947,1.0,-0.26889105335582125,177.625,24.0,0.4675573124841321,1.0,0.3125,0.4375,-0.6668866283278152,0.0,,0.09895833333333329,0.0,0.16145833333333331,0.09895833333333329,0.7395833333333334,2.2493232332468684
pd_noise,sensor,Static,-1488.2326491483477,1127.7890820537982,2442.274385453608,29307.292625443293,-1488.2326491483477,0.6458333333333334,0.17159379549744597,3679.9644192208566,160.13411622079235,1.0675607748052824,0.47395833333333337,0.484375,41.606992239678966,211.469243480917,0.47395833333333337,0.49863292141308785,0.3826067405958222,0.0,0.0,0.0,1.0,-0.4176358518390199,174.75,24.0,0.4492965874960646,1.0,0.0,0.0,-0.6431971482643121,0.0,,0.19791666666666663,0.005208333333333325,0.28125,0.1927083333333333,0.5208333333333334,3.512175852448038
pd_over,sensor,BufferedRiskBased,-616.2409317851517,814.7704377245923,1309.8765526141165,15718.518631369396,-616.2409317851517,0.5833333333333334,0.1803756283637254,2586.887913973595,118.55873925051489,0.7903915950034326,0.2916666666666667,0.30729166666666663,32.80598640466596,178.047749529951,0.2916666666666667,0.4015264248236641,0.398217551564242,0.03588617747767199,0.6002186355604276,0.015623093419546688,1.0,-0.27732072116839385,178.0,24.0,0.4708562749874545,1.0,0.10416666666666666,0.09375,-0.745881647396903,0.0,,0.09895833333333329,0.0,0.19270833333333331,0.09895833333333329,0.7083333333333334,1.8821356263048312
pd_over,sensor,Decrease20,-841.0253174293788,412.98664889648865,1190.1875566906297,14282.250680287558,-841.0253174293788,0.7083333333333334,0.19947209722726775,1198.8966310556793,72.80826901334507,0.48538846008896713,0.22395833333333331,0.27604166666666663,18.613913333512137,136.1547703014595,0.22395833333333331,0.5094040090492677,0.4081502967353385,0.0,0.6851850076768253,0.011835216827423976,1.0,-0.706844390206712,150.625,24.0,0.3744828000199049,1.0,0.0,0.0,-0.9758134356169288,0.0,,0.11458333333333329,0.036458333333333315,0.14583333333333331,0.07812499999999994,0.7395833333333334,1.398546439116067
pd_over,sensor,Greedy,-776.5785215768647,995.6775330428477,1623.7179786155073,19484.615743386086,-776.5785215768647,0.5416666666666666,0.15687174493731618,3675.265500773514,179.62867574610053,1.1975245049740035,0.546875,0.546875,53.7704848700731,219.121094453919,0.546875,0.45541288204938,0.4535909846929864,0.23845409096745096,0.18213474938948487,0.11997452458716498,1.0,-0.21815532906447724,188.375,24.0,0.5220023250149097,0.0,0.6145833333333334,1.75,-0.37920556060847604,0.0,,0.13541666666666663,0.0,0.41145833333333337,0.13541666666666663,0.453125,2.6899579737452806
pd_over,sensor,Myopic,-818.4147705986373,1008.5393326023516,1675.6236420503296,20107.483704603954,-818.4147705986373,0.59375,0.16773511758198942,3390.0245110559954,162.9863965963282,1.086575977308855,0.5,0.5,41.64762892596948,185.90497640279466,0.5104166666666666,0.4418157842700505,0.46628702148992884,0.2806994961067903,0.304537049556095,0.20744190541579596,1.0,-0.2582082793034203,184.25,24.0,0.8354419750103261,1.0,0.65625,2.65625,-0.43213871905807,0.0,,0.13541666666666663,0.0,0.3645833333333333,0.13541666666666663,0.5,2.5665443986260534
pd_over,sensor,PPO_hard,-722.2088385752226,599.7410931045289,1231.3494808987377,14776.193770784854,-722.2088385752226,0.638888888888889,0.19199459026358748,1682.254994766142,93.58776817116309,0.6239184544744206,0.24652777777777776,0.2725694444444444,24.77347629179277,154.50326041682686,0.24652777777777776,0.46045712584494264,0.4261612645211324,0.0,0.6415994978556026,0.011496316511656716,1.0,-0.472927501102309,168.04166666666666,24.0,0.4930871916634108,,0.0,0.0,-0.9152762928650913,0.0,,0.09722222222222217,0.013888888888888881,0.16319444444444442,0.08333333333333329,0.7395833333333334,1.6117332161550373
pd_over,sensor,PPO_penalty,-796.5915465311973,404.11792931054805,1138.5464468706296,13662.557362447556,-1013.7247627087598,0.6979166666666666,0.19442187401298203,1166.7177330829888,70.0019348763512,0.46667956584234127,0.21354166666666663,0.23958333333333334,18.09443468146354,133.9417278883285,0.21354166666666663,0.4959287039090436,0.39025938290198736,0.0,0.6851986134341201,0.0,0.375,-0.6898953800366435,152.125,24.0,0.44248968333704397,,0.0,0.0,-0.9746109345604709,0.0,,0.08333333333333329,0.015624999999999977,0.14583333333333331,0.06770833333333327,0.7708333333333334,1.3670246352855486
