world_id,world_kind,signal,policy,information_set,episodes,customer_months,cumulative_reward,discounted_reward,net_economic_value,revenue,credit_loss,funding_cost,capital_charge,constraint_penalty,mean_balance,mean_limit,mean_utilization,limit_changes,reversals,default_rate,ever_delinquent_rate,delinquent_month_rate,credit_loss_rate,mean_exposure_at_default,mean_predicted_pd,high_risk_exposure_share,increase_fraction,decrease_fraction,no_change_fraction,requested_change,effective_change,mean_absolute_change,delinquent_increase_fraction,severe_delinquent_increases,blocked_fraction,mean_limit_growth
macro_early,macro,identity,UtilizationPD,OBSERVABLE_ONLY,64.0,720.0,-3987.241458937454,-3550.057919152059,-1251.7521095424142,631.2339650561257,1784.7768848268906,98.20918977164942,2625.8051904969293,109.68415889810967,3767.1698325224133,5279.072329734618,0.793716634503615,5.6875,0.03125,0.765625,0.921875,0.24027777777777778,0.6298793045391566,4238.431192167755,0.49719855159517395,0.4843814883910266,0.002777777777777778,0.5027777777777778,0.49444444444444446,-0.04999999999999999,-0.04999999999999998,0.05055555555555554,0.0,0.0,0.0,-0.39979640781903725
macro_late,macro,identity,AlwaysDecrease,OBSERVABLE_ONLY,64.0,898.0,-3067.05767912255,-2671.537812824285,-632.4462362903637,645.2765735885303,1180.894682132417,96.82812774647674,2302.177996481118,132.43344635106791,3068.326404582788,3496.58626359645,0.9471617289937416,13.8125,0.0,0.78125,0.90625,0.23385300668151449,0.4167586029598877,2748.2639875081713,0.48977079798145373,0.34787347839604116,0.0,0.9844097995545658,0.015590200445434299,-0.09844097995545655,-0.09817480390183564,0.09817480390183564,0.0,0.0,0.0,-0.6904578697555466
macro_late,macro,identity,AlwaysDecrease20,OBSERVABLE_ONLY,64.0,779.0,-2239.790305918904,-2025.3338084351096,-667.9053920889808,396.2743742586967,1003.9758181315335,60.203948216143814,1465.8226109955567,106.06230283436632,2493.975725535298,2473.3693503726336,1.1680654450358836,8.8125,0.0,0.765625,0.90625,0.24518613607188702,0.35432080921428866,2384.2097350804506,0.4590281341740181,0.35820336408690107,0.0,0.72400513478819,0.27599486521181,-0.14480102695763797,-0.14139360796391043,0.14139360796391043,0.0,0.0,0.0,-0.7963756878684622
macro_late,macro,identity,AlwaysIncrease,OBSERVABLE_ONLY,64.0,1008.0,-7169.186280176551,-5809.799778295283,-1934.3149393141427,1150.2178554865654,2905.4394534602484,179.09334134046006,5084.356634229574,150.51470663283365,4872.271760344081,11300.431587409432,0.46969432600631417,7.5,0.0,0.671875,0.875,0.17559523809523808,1.0253809301792205,7862.5000009072255,0.4908843356668164,0.5264628954126497,0.47619047619047616,0.0,0.5238095238095238,0.04761904761904766,0.04520087799654678,0.04520087799654678,0.0625,0.0,0.0,1.1216301260713195
macro_late,macro,identity,MyopicEconomic,OBSERVABLE_ONLY,64.0,1044.0,-6387.316652534651,-5107.624623050615,-1521.8989846005973,1125.7038979593258,2474.792951637306,172.80993092261662,4715.097666962521,150.32000097153346,4373.127852140703,11055.301295577443,0.4626110691434877,7.5625,1.703125,0.671875,0.875,0.16954022988505746,0.8733981689856469,6697.114118595669,0.47655574997634337,0.4804322338011673,0.34770114942528735,0.11590038314176246,0.5363984674329502,0.04434865900383141,0.04158967440100888,0.08316055562706251,0.039272030651340994,0.0,0.0,0.9632084843068631
macro_late,macro,identity,PDThreshold,OBSERVABLE_ONLY,64.0,911.0,-4266.379450288918,-3563.2763534088936,-977.4002885796207,844.1724146781671,1693.6602123064768,127.91249095131083,3155.971425511937,133.00773619736034,3732.16736724219,6130.560807889606,0.7813517218890436,8.515625,0.15625,0.78125,0.859375,0.22502744237102085,0.5977226205261591,3941.6092213678003,0.48142130759503987,0.40307802007147847,0.10318331503841932,0.4950603732162459,0.40175631174533477,-0.03918770581778264,-0.039665243424698876,0.05934683121855028,0.0,0.0,0.0,-0.25404096665568915
macro_late,macro,identity,PPO,OBSERVABLE_ONLY,64.0,779.0,-2239.790305918904,-2025.3338084351096,-667.9053920889808,396.2743742586967,1003.9758181315335,60.203948216143814,1465.8226109955567,106.06230283436632,2493.975725535298,2473.3693503726336,1.1680654450358836,8.8125,0.0,0.765625,0.90625,0.24518613607188705,0.35432080921428866,2384.2097350804506,0.4590281341740181,0.35820336408690107,0.0,0.72400513478819,0.27599486521181,-0.19999999999999998,-0.14139360796391043,0.14139360796391043,0.0,0.0,0.0,-0.7963756878684622
macro_late,macro,identity,PPO_without_PD,OBSERVABLE_ONLY,64.0,779.0,-2239.790305918904,-2025.3338084351096,-667.9053920889808,396.2743742586967,1003.9758181315335,60.203948216143814,1465.8226109955567,106.06230283436632,2493.975725535298,2473.3693503726336,1.1680654450358836,8.8125,0.0,0.765625,0.90625,0.24518613607188705,0.35432080921428866,2384.2097350804506,0.4590281341740181,0.35820336408690107,0.0,0.72400513478819,0.27599486521181,-0.19999999999999998,-0.14139360796391043,0.14139360796391043,0.0,0.0,0.0,-0.7963756878684622
macro_late,macro,identity,Random,OBSERVABLE_ONLY,64.0,889.0,-5434.321664172136,-4481.474233356662,-1581.8645352067242,929.9619930852097,2367.3748948523353,144.45163343959865,3726.608894725786,125.84823423962514,4280.42008963121,6458.381935215793,0.7280569000586614,10.984375,4.796875,0.796875,0.875,0.2013498312710911,0.8354884383756902,5401.497086294098,0.4708322487107218,0.4226323961141646,0.37232845894263217,0.4184476940382452,0.2092238470191226,-0.009111361079864995,-0.010232147291113504,0.11845176721957264,0.05061867266591676,0.0,0.0,-0.13640073836814887
macro_late,macro,identity,SIMULATOR_ONLY_ORACLE_Myopic,SIMULATOR_ONLY_ORACLE,64.0,1044.0,-6019.168139170308,-4872.6776660204,-1388.2082464381408,1072.1030231530124,2296.4548881136548,163.8563814774987,4480.6308192451415,150.3290734870254,4272.919140886345,10614.735162888192,0.48832796825352076,7.53125,1.3125,0.65625,0.875,0.1743295019157088,0.8104595146473301,6362.472417284584,0.47717216912269494,0.49224371571451947,0.31513409961685823,0.14655172413793102,0.5383141762452107,0.03266283524904214,0.03035194543820079,0.07852117902539527,0.04118773946360153,0.0,0.0,0.8855510641608313
macro_late,macro,identity,Static,OBSERVABLE_ONLY,64.0,908.0,-6309.584378212978,-5152.351509683727,-1811.736121183561,1005.3338415941073,2659.3504394899355,157.71952328773295,4359.863118901212,137.9851381282054,4563.574221070513,6902.752805769599,0.6874214516699182,0.0,0.0,0.8125,0.875,0.21585903083700442,0.9385317680838801,5950.993990466988,0.498225199269549,0.4989093103391773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_late,macro,identity,UtilizationPD,OBSERVABLE_ONLY,64.0,900.0,-4260.994137031157,-3562.2240209981564,-977.5933746534205,838.2078657846674,1688.4123970413998,127.38884339668823,3149.8520320507805,133.54873032695576,3739.231249659906,5331.551106097512,0.8033094176795028,7.03125,0.0,0.796875,0.859375,0.2288888888888889,0.5958705737758802,3852.349141199628,0.4888711307816435,0.40034037928923444,0.0,0.5,0.5,-0.04999999999999998,-0.04999999999999998,0.04999999999999998,0.0,0.0,0.0,-0.4541938013438372
macro_prolonged,macro,identity,AlwaysDecrease,OBSERVABLE_ONLY,64.0,782.0,-3486.7321968418264,-3048.249544626023,-906.2695504602204,588.2883826465835,1403.5881589497324,90.9697741570717,2447.0970317599877,133.36561462161794,3253.498559366856,3735.8694365940446,0.9422604488206763,12.078125,0.0,0.8125,0.921875,0.27237851662404094,0.49535106653087485,3140.896579467932,0.5523376540363389,0.45503714327878536,0.0,0.9884910485933504,0.011508951406649617,-0.09884910485933501,-0.09875106482034664,0.09875106482034664,0.0,0.0,0.0,-0.6471112590572661
macro_prolonged,macro,identity,AlwaysDecrease20,OBSERVABLE_ONLY,64.0,673.0,-2409.3453838320393,-2177.6550063530062,-805.4112751133927,374.1998049870281,1121.5426808358545,58.0683992645661,1500.3134268965705,103.62068182207567,2647.398996452699,2643.436113495061,1.168983695763508,8.34375,0.0,0.84375,0.9375,0.28083209509658247,0.39581223279031214,2416.792308871875,0.5099786787333862,0.3948582344495709,0.0,0.7934621099554234,0.2065378900445765,-0.15869242199108466,-0.155513052468978,0.155513052468978,0.0,0.0,0.0,-0.7851053662486606
macro_prolonged,macro,identity,AlwaysIncrease,OBSERVABLE_ONLY,64.0,889.0,-7469.0668170188055,-6149.958596927918,-2442.3801453800143,986.8620436623052,3270.6591183305823,158.58307071173715,4877.830043786404,148.85662785238807,4878.034345663467,10927.92621006817,0.481089956623692,7.140625,0.0,0.78125,0.890625,0.21034870641169853,1.1542734043412568,7611.7157662966265,0.541859218196056,0.5939691394136145,0.5140607424071991,0.0,0.4859392575928009,0.051406074240719954,0.049090454226634314,0.049090454226634314,0.07761529808773904,0.0,0.0,1.0429546116039308
macro_prolonged,macro,identity,MyopicEconomic,OBSERVABLE_ONLY,64.0,936.0,-6908.512957261846,-5601.601813066905,-1998.2163513272626,995.4132352502949,2836.0825787953477,157.54700778220976,4755.905957227522,154.39064870706096,4421.235349243526,10835.264372258574,0.46974766276439894,7.1875,1.46875,0.765625,0.890625,0.19337606837606838,1.0009036633845116,6735.03840604461,0.5356183865431836,0.5768261654558763,0.37713675213675213,0.11431623931623931,0.5085470085470085,0.050213675213675216,0.047081964136823876,0.0881076051624649,0.042735042735042736,0.0,0.0,0.9995841602260391
macro_prolonged,macro,identity,PDThreshold,OBSERVABLE_ONLY,64.0,834.0,-4319.110059994921,-3686.1435859359367,-1085.830710122601,738.6125550325685,1710.5033927616832,113.93987239348621,3096.334344990628,136.94500488169223,3695.265752987506,5749.95243817825,0.7991527506107503,8.296875,0.109375,0.78125,0.90625,0.23860911270983212,0.6036668765738175,3980.8078958817364,0.5332152628406408,0.4934354367271108,0.0803357314148681,0.5563549160671463,0.36330935251798563,-0.047601918465227794,-0.04792133777438978,0.06334964543903944,0.0,0.0,0.0,-0.3277113158984084
