policy,policy_seed,replicate,metric,clipping,IS,WIS,ESS,mean_weight,max_weight,weight_p99,nonzero_weights,zero_weight_fraction,IS_lower,IS_upper,IS_valid_bootstraps,WIS_lower,WIS_upper,WIS_valid_bootstraps,unreliable,episodes,true_MC_value,MC_standard_error,MC_lower,MC_upper,customers,IS_error,IS_covers_MC_point,WIS_error,WIS_covers_MC_point
PPO_without_PD,101,3,net_economic_value,none,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,101,3,net_economic_value,20.0,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,101,3,cumulative_reward,none,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
PPO_without_PD,101,3,cumulative_reward,20.0,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
PPO_without_PD,202,3,net_economic_value,none,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,202,3,net_economic_value,20.0,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,202,3,cumulative_reward,none,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
PPO_without_PD,202,3,cumulative_reward,20.0,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
PPO_without_PD,303,3,net_economic_value,none,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,303,3,net_economic_value,20.0,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,303,3,cumulative_reward,none,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
PPO_without_PD,303,3,cumulative_reward,20.0,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
PPO_without_PD,404,3,net_economic_value,none,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,404,3,net_economic_value,20.0,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,404,3,cumulative_reward,none,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
PPO_without_PD,404,3,cumulative_reward,20.0,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
PPO_without_PD,505,3,net_economic_value,none,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,505,3,net_economic_value,20.0,-21.923313919194527,-3156.9572043640123,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-65.76994175758358,0.0,400,-3156.9572043640123,-3156.9572043640123,255,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,748.6786294949316,False,-2386.355260949886,False
PPO_without_PD,505,3,cumulative_reward,none,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
PPO_without_PD,505,3,cumulative_reward,20.0,-24.64721453234543,-3549.1988926577424,1.0,0.006944444444444443,4.166666666666666,0.0,1,0.9983333333333333,-73.94164359703629,0.0,400,-3549.1988926577424,-3549.1988926577424,255,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2274.2469187057222,False,-1250.3047594196746,False
Behavior,-1,3,net_economic_value,none,-975.9696737768239,-975.9696737768237,600.0,1.0,1.0,1.0,600,0.0,-1149.3228727383846,-805.6509920845199,400,-1149.3228727383848,-805.65099208452,400,False,600,-998.668179087975,45.905702222563924,-1090.3156771582808,-911.7654998906797,2000,22.698505311151052,True,22.69850531115128,True
Behavior,-1,3,net_economic_value,20.0,-975.9696737768239,-975.9696737768237,600.0,1.0,1.0,1.0,600,0.0,-1149.3228727383846,-805.6509920845199,400,-1149.3228727383848,-805.65099208452,400,False,600,-998.668179087975,45.905702222563924,-1090.3156771582808,-911.7654998906797,2000,22.698505311151052,True,22.69850531115128,True
Behavior,-1,3,cumulative_reward,none,-4287.213685202864,-4287.213685202865,600.0,1.0,1.0,1.0,600,0.0,-4583.193087802819,-4017.1692619031874,400,-4583.193087802818,-4017.1692619031883,400,False,600,-4265.936456771599,81.5242143751003,-4423.220811099285,-4110.460256918664,2000,-21.27722843126503,True,-21.27722843126594,True
Behavior,-1,3,cumulative_reward,20.0,-4287.213685202864,-4287.213685202865,600.0,1.0,1.0,1.0,600,0.0,-4583.193087802819,-4017.1692619031874,400,-4583.193087802818,-4017.1692619031883,400,False,600,-4265.936456771599,81.5242143751003,-4423.220811099285,-4110.460256918664,2000,-21.27722843126503,True,-21.27722843126594,True
SoftPDThreshold,-1,3,net_economic_value,none,-851.741296336773,-903.7285254445543,395.53442826141435,0.9424747281466985,6.495930370585361,3.359721863951164,600,0.0,-1034.4809053039453,-684.6503743929575,400,-1107.6980916931625,-726.9275295156739,400,False,600,-925.0986101443532,44.35827735921656,-1019.6318482062359,-836.234778131052,2000,73.35731380758023,True,21.370084699798895,True
SoftPDThreshold,-1,3,net_economic_value,20.0,-851.741296336773,-903.7285254445543,395.53442826141435,0.9424747281466985,6.495930370585361,3.359721863951164,600,0.0,-1034.4809053039453,-684.6503743929575,400,-1107.6980916931625,-726.9275295156739,400,False,600,-925.0986101443532,44.35827735921656,-1019.6318482062359,-836.234778131052,2000,73.35731380758023,True,21.370084699798895,True
SoftPDThreshold,-1,3,cumulative_reward,none,-3829.3425057086397,-4063.071816513039,395.53442826141435,0.9424747281466985,6.495930370585361,3.359721863951164,600,0.0,-4254.38423758806,-3462.5274072663783,400,-4426.52898377576,-3707.0640135495814,400,False,600,-4056.4473529690804,75.70146221106306,-4201.8759946626415,-3909.628425416655,2000,227.1048472604407,True,-6.624463543958427,True
SoftPDThreshold,-1,3,cumulative_reward,20.0,-3829.3425057086397,-4063.071816513039,395.53442826141435,0.9424747281466985,6.495930370585361,3.359721863951164,600,0.0,-4254.38423758806,-3462.5274072663783,400,-4426.52898377576,-3707.0640135495814,400,False,600,-4056.4473529690804,75.70146221106306,-4201.8759946626415,-3909.628425416655,2000,227.1048472604407,True,-6.624463543958427,True
Static,-1,4,net_economic_value,none,-135.9476585890723,-574.8401986448931,3.789072496348997,0.23649643659150874,65.65943397392356,4.166666666666666,10,0.9833333333333333,-552.3207736227149,395.6860516449993,400,-2733.5945307217135,1013.8265581049666,400,True,600,-1306.9756689475205,50.61578745178668,-1408.9221336881667,-1205.7495203821013,2000,1171.0280103584482,False,732.1354703026274,True
Static,-1,4,net_economic_value,20.0,-254.42971134118022,-1586.2460558361977,6.602368390181136,0.16039737996830278,20.0,4.166666666666666,10,0.9833333333333333,-575.2365569465821,17.997375444047552,400,-2733.5945307217135,206.53315652683943,400,True,600,-1306.9756689475205,50.61578745178668,-1408.9221336881667,-1205.7495203821013,2000,1052.5459576063404,False,-279.2703868886772,True
Static,-1,4,cumulative_reward,none,-294.0529860750424,-1243.3717408729879,3.789072496348997,0.23649643659150874,65.65943397392356,4.166666666666666,10,0.9833333333333333,-785.3939282565798,167.8932871898,400,-3822.735781459236,609.9221234696289,400,True,600,-5165.54790778983,98.55534458077524,-5350.284393416542,-4990.200118591346,2000,4871.494921714788,False,3922.176166916842,False
Static,-1,4,cumulative_reward,20.0,-383.14675991854125,-2388.7345291691017,6.602368390181136,0.16039737996830278,20.0,4.166666666666666,10,0.9833333333333333,-830.0330389698288,-13.132770025397313,400,-3822.735781459236,-231.55627980618877,400,True,600,-5165.54790778983,98.55534458077524,-5350.284393416542,-4990.200118591346,2000,4782.401147871288,False,2776.813378620728,False
AlwaysDecrease20,-1,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
AlwaysDecrease20,-1,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
AlwaysDecrease20,-1,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
AlwaysDecrease20,-1,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
PDThreshold,-1,4,net_economic_value,none,-179.07811841881465,-639.926236804806,4.345936782828846,0.27984181319547624,65.65943397392356,3.8282031855307213,16,0.9733333333333334,-529.6727885450761,286.590203015805,400,-2937.553934091752,576.4852844202125,400,True,600,-736.8796588685249,38.9524208481591,-814.9149860469875,-659.6949642041578,2000,557.8015404497103,False,96.9534220637189,True
PDThreshold,-1,4,net_economic_value,20.0,-251.40072764818024,-1500.036845741268,8.168113861060558,0.1675963682905045,20.0,3.8282031855307213,16,0.9733333333333334,-475.6188870247071,-56.61315135463824,400,-2956.408864272058,-324.99298908814586,400,True,600,-736.8796588685249,38.9524208481591,-814.9149860469875,-659.6949642041578,2000,485.47893122034463,False,-763.1571868727432,True
PDThreshold,-1,4,cumulative_reward,none,-407.24941804871474,-1455.2843744056258,4.345936782828846,0.27984181319547624,65.65943397392356,3.8282031855307213,16,0.9733333333333334,-933.0142594515094,15.71352601543903,400,-3863.140798170477,52.91569790111593,400,True,600,-3437.097751302762,58.046055074186036,-3545.896655244245,-3319.204836024594,2000,3029.8483332540472,False,1981.813376897136,True
PDThreshold,-1,4,cumulative_reward,20.0,-397.64786750479067,-2372.6520542230637,8.168113861060558,0.1675963682905045,20.0,3.8282031855307213,16,0.9733333333333334,-724.2745711015544,-127.04052762893264,400,-3977.7227939571,-964.869185986002,400,True,600,-3437.097751302762,58.046055074186036,-3545.896655244245,-3319.204836024594,2000,3039.4498837979713,False,1064.4456970796982,True
UtilizationPD,-1,4,net_economic_value,none,-179.07811841881465,-639.926236804806,4.345936782828846,0.27984181319547624,65.65943397392356,3.8282031855307213,16,0.9733333333333334,-529.6727885450761,286.590203015805,400,-2937.553934091752,576.4852844202125,400,True,600,-745.5220547888831,38.781644498535,-827.6348836475753,-671.47280722777,2000,566.4439363700685,False,105.59581798407714,True
UtilizationPD,-1,4,net_economic_value,20.0,-251.40072764818024,-1500.036845741268,8.168113861060558,0.1675963682905045,20.0,3.8282031855307213,16,0.9733333333333334,-475.6188870247071,-56.61315135463824,400,-2956.408864272058,-324.99298908814586,400,True,600,-745.5220547888831,38.781644498535,-827.6348836475753,-671.47280722777,2000,494.1213271407029,False,-754.5147909523849,True
UtilizationPD,-1,4,cumulative_reward,none,-407.24941804871474,-1455.2843744056258,4.345936782828846,0.27984181319547624,65.65943397392356,3.8282031855307213,16,0.9733333333333334,-933.0142594515094,15.71352601543903,400,-3863.140798170477,52.91569790111593,400,True,600,-3447.501135703059,57.73976641016862,-3557.295230117779,-3330.6936713099403,2000,3040.2517176543442,False,1992.216761297433,True
UtilizationPD,-1,4,cumulative_reward,20.0,-397.64786750479067,-2372.6520542230637,8.168113861060558,0.1675963682905045,20.0,3.8282031855307213,16,0.9733333333333334,-724.2745711015544,-127.04052762893264,400,-3977.7227939571,-964.869185986002,400,True,600,-3447.501135703059,57.73976641016862,-3557.295230117779,-3330.6936713099403,2000,3049.8532681982683,False,1074.8490814799952,True
MyopicEconomic,-1,4,net_economic_value,none,111.71987040718828,803.1385464713892,1.5704860398920788,0.13910410712825644,65.65943397392356,0.0,4,0.9933333333333333,-121.21863774463782,568.8887400974759,400,-2384.349073957634,1523.5948939129057,392,True,600,-1152.8661075623015,55.920632468526364,-1262.9415967618602,-1045.2494641592382,2000,1264.5859779694897,False,1956.0046540336907,True
MyopicEconomic,-1,4,net_economic_value,20.0,-6.7621823449196805,-107.32762359070918,2.725164439482986,0.0630050505050505,20.0,0.0,4,0.9933333333333333,-121.21863774463782,138.29160237157706,400,-2384.349073957634,1451.2265205438102,392,True,600,-1152.8661075623015,55.920632468526364,-1262.9415967618602,-1045.2494641592382,2000,1146.1039252173819,False,1045.5384839715923,True
MyopicEconomic,-1,4,cumulative_reward,none,50.152632496376526,360.5402711088531,1.5704860398920788,0.13910410712825644,65.65943397392356,0.0,4,0.9933333333333333,-167.79530538426926,369.1617563001678,400,-3333.132194546408,1139.2030747487802,392,True,600,-5231.670146480793,110.16020414498716,-5455.22133396753,-5007.800572868119,2000,5281.822778977169,False,5592.210417589646,False
MyopicEconomic,-1,4,cumulative_reward,20.0,-38.941141347122375,-618.0638065515216,2.725164439482986,0.0630050505050505,20.0,0.0,4,0.9933333333333333,-167.79530538426928,86.32961139466602,400,-3333.132194546408,1070.7248142315511,392,True,600,-5231.670146480793,110.16020414498716,-5455.22133396753,-5007.800572868119,2000,5192.72900513367,False,4613.606339929272,False
PPO,101,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO,101,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO,101,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO,101,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
PPO,202,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO,202,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO,202,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO,202,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
PPO,303,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO,303,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO,303,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO,303,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
PPO,404,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO,404,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO,404,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO,404,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
PPO,505,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO,505,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO,505,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO,505,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
PPO_without_PD,101,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO_without_PD,101,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO_without_PD,101,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO_without_PD,101,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
PPO_without_PD,202,4,net_economic_value,none,-69.66642157275378,-716.5689076054676,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-161.3028747932098,-8.323321742855924,400,-1676.5399761780723,-415.3789563934331,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,700.9355218413724,False,54.0330358086585,True
PPO_without_PD,202,4,net_economic_value,20.0,-59.938853276956735,-744.0685234380837,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-134.87106359317846,-8.323321742855924,400,-1676.5399761780723,-415.37895639343316,395,True,600,-770.6019434141261,26.68295887137511,-826.5190192941402,-717.8267698126256,2000,710.6630901371694,False,26.53341997604241,True
PPO_without_PD,202,4,cumulative_reward,none,-81.98208874605169,-843.2443413879605,2.6486486486486496,0.09722222222222221,24.999999999999996,0.0,4,0.9933333333333333,-188.68421441485106,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2216.912044492016,False,1455.6497918501072,False
PPO_without_PD,202,4,cumulative_reward,20.0,-70.65771902552159,-877.1303051444061,2.7986688851913475,0.08055555555555555,20.0,0.0,4,0.9933333333333333,-157.96484606425548,-9.976546172791654,400,-2026.4343306679655,-480.2822671045684,395,True,600,-2298.8941332380678,41.353532289501544,-2376.563357212008,-2218.460834510327,2000,2228.236414212546,False,1421.7638280936617,False
